ticket_id,merchant_id,fecha_apertura,fecha_cierre,categoria,severidad,estado,tiempo_resolucion_hrs,satisfaccion_post_cierre
TKT-BA862FA776,DEU-7B96D059,2025-06-14 14:43:00,,configuracion_qr,1,abierto,,
TKT-42F5C5FE63,DEU-7B96D059,2025-09-14 18:01:00,,facturacion_comisiones,2,en_proceso,,
TKT-9E00FD7420,DEU-7B96D059,2025-11-10 18:47:00,,liquidacion_demora,2,en_proceso,,
TKT-0532D612AB,DEU-7BA78339,2025-08-14 09:10:00,2025-08-17 03:52:00,pago_rechazado,3,resuelto,66.7,
TKT-C92CEA19FE,DEU-7BA78339,2025-08-14 19:54:00,,pago_rechazado,1,abierto,,
TKT-1F922994BC,DEU-7BA78339,2025-12-18 11:27:00,,pago_rechazado,2,en_proceso,,
TKT-D32752896F,DEU-7BA78339,2026-03-17 08:46:00,,liquidacion_demora,1,abierto,,
TKT-8A0674CFC6,DEU-7BBCE4A9,2025-05-28 11:49:00,,cierre_caja,2,escalado,,
TKT-734306453A,DEU-7BBCE4A9,2025-08-17 20:35:00,,facturacion_comisiones,2,en_proceso,,
TKT-9608D9210C,DEU-7BBCE4A9,2025-08-26 07:20:00,2025-08-27 18:02:00,pago_rechazado,3,resuelto,34.7,
TKT-523E9AE39C,DEU-7BBCE4A9,2025-11-02 07:33:00,2025-11-07 05:57:00,app_congelada,2,resuelto,118.4,1.0
TKT-DC8BB2A04B,DEU-7BBCE4A9,2025-11-08 08:16:00,2025-11-10 02:46:00,cierre_caja,2,resuelto,42.5,
TKT-0D95C8DD21,DEU-7BBCE4A9,2025-11-11 19:46:00,2025-11-15 02:34:00,pago_rechazado,4,resuelto,78.8,
TKT-ECB0733CE9,DEU-7BBCE4A9,2025-11-17 17:18:00,,app_congelada,2,en_proceso,,
TKT-FEE97741F5,DEU-7BBCE4A9,2025-11-19 18:03:00,2025-11-20 20:09:00,configuracion_qr,2,resuelto,26.1,2.0
TKT-EF2EF10286,DEU-7BBCE4A9,2025-11-25 08:45:00,2025-11-27 14:21:00,cierre_caja,2,resuelto,53.6,3.0
TKT-C8CC3A23B2,DEU-7BBCE4A9,2025-12-02 08:24:00,2025-12-04 14:36:00,facturacion_comisiones,4,resuelto,54.2,2.0
TKT-865750828C,DEU-7BBCE4A9,2025-12-03 21:22:00,,liquidacion_demora,3,escalado,,
TKT-E46AD7122A,DEU-7BBCE4A9,2025-12-04 07:27:00,,configuracion_qr,2,abierto,,
TKT-E6D85436B0,DEU-7BBCE4A9,2025-12-21 13:51:00,2025-12-25 05:51:00,app_congelada,3,resuelto,88.0,
TKT-7907E17D4B,DEU-7BBCE4A9,2025-12-22 17:28:00,,liquidacion_demora,3,abierto,,
TKT-0833B4889E,DEU-7BBCE4A9,2026-01-06 09:55:00,,pago_rechazado,3,abierto,,
TKT-EA37866DF4,DEU-7BBCE4A9,2026-01-12 14:22:00,2026-01-17 20:52:00,facturacion_comisiones,3,resuelto,126.5,1.0
TKT-63415EBB23,DEU-7BBCE4A9,2026-01-19 09:41:00,,pago_rechazado,3,escalado,,
TKT-4631B0BEEF,DEU-7BBCE4A9,2026-01-23 09:47:00,,facturacion_comisiones,2,escalado,,
TKT-4D27A8E826,DEU-7BBCE4A9,2026-01-25 11:30:00,,pago_rechazado,4,abierto,,
TKT-3E9DE14CE3,DEU-7BBCE4A9,2026-02-03 17:48:00,,pago_rechazado,5,abierto,,
TKT-CF52283FC2,DEU-7BBCE4A9,2026-02-08 08:42:00,,pago_rechazado,4,abierto,,
TKT-698DB548B2,DEU-7BBCE4A9,2026-02-13 11:05:00,2026-02-16 10:17:00,pago_rechazado,3,resuelto,71.2,
TKT-C277B1E7BE,DEU-7BBCE4A9,2026-02-15 13:16:00,,facturacion_comisiones,4,en_proceso,,
TKT-AD8BD9AABA,DEU-7BBCE4A9,2026-02-18 07:25:00,2026-02-22 07:37:00,facturacion_comisiones,3,resuelto,96.2,1.0
TKT-19700F44C8,DEU-7BBCE4A9,2026-02-20 20:11:00,2026-02-23 10:53:00,liquidacion_demora,4,resuelto,62.7,
TKT-56AFBDB1AE,DEU-7BBCE4A9,2026-02-25 13:17:00,,pago_rechazado,4,en_proceso,,
TKT-B5CE617CB7,DEU-7BBCE4A9,2026-02-28 16:37:00,,liquidacion_demora,4,abierto,,
TKT-9C45ABF66E,DEU-7BE9C5E5,2025-04-24 18:39:00,,problema_qr_fisico,2,abierto,,
TKT-3FF523855D,DEU-7BE9C5E5,2025-05-25 07:00:00,,facturacion_comisiones,2,abierto,,
TKT-F21F988BFD,DEU-7BE9C5E5,2025-10-23 09:43:00,,facturacion_comisiones,3,abierto,,
TKT-56A3866A8E,DEU-7C0CF02E,2026-03-16 19:34:00,,pago_rechazado,2,en_proceso,,
TKT-13B48EC12F,DEU-7C2A1DC0,2025-06-01 13:10:00,,app_congelada,3,en_proceso,,
TKT-35DEDE4E28,DEU-7C53D192,2025-10-29 13:55:00,,cierre_caja,2,abierto,,
TKT-43DF7B5475,DEU-7C5620AA,2025-06-10 08:02:00,,pago_rechazado,4,escalado,,
TKT-F684289218,DEU-7C5620AA,2025-06-28 14:08:00,2025-06-29 22:38:00,consulta_general,3,resuelto,32.5,4.0
TKT-21B994EFFB,DEU-7C5620AA,2025-12-12 15:31:00,,facturacion_comisiones,3,abierto,,
TKT-489EDD2B68,DEU-7C5620AA,2026-03-21 20:25:00,,liquidacion_demora,3,abierto,,
TKT-A1597C8DDB,DEU-7C577881,2025-09-11 09:06:00,,app_congelada,3,escalado,,
TKT-D10314378C,DEU-7C577881,2025-10-27 21:53:00,,app_congelada,3,abierto,,
TKT-0D2ED9FD24,DEU-7C577881,2026-02-25 09:50:00,,pago_rechazado,3,abierto,,
TKT-18D85D1CD7,DEU-7C63EAEA,2025-06-18 16:46:00,,pago_rechazado,3,en_proceso,,
TKT-70E8427C64,DEU-7C63EAEA,2025-09-09 14:36:00,,app_congelada,3,abierto,,
TKT-D65584E642,DEU-7C63EAEA,2025-12-19 19:32:00,,configuracion_qr,3,abierto,,
TKT-3C1C933998,DEU-7C63EAEA,2026-01-11 13:51:00,,pago_rechazado,3,en_proceso,,
TKT-99FFCEC557,DEU-7C63EAEA,2026-02-14 09:03:00,2026-02-15 06:33:00,liquidacion_demora,4,resuelto,21.5,
TKT-535175FB58,DEU-7C63EAEA,2026-02-26 12:23:00,,app_congelada,2,en_proceso,,
TKT-441B3A8076,DEU-7C6FEDA0,2025-05-17 16:37:00,,problema_qr_fisico,2,abierto,,
TKT-48DB9AF8AC,DEU-7C6FEDA0,2025-06-21 14:51:00,,pago_rechazado,2,abierto,,
TKT-144C5C34C2,DEU-7C6FEDA0,2025-10-18 21:47:00,2025-10-22 07:41:00,liquidacion_demora,4,resuelto,81.9,4.0
TKT-B153CE8A03,DEU-7C6FEDA0,2025-10-23 13:43:00,,problema_qr_fisico,1,abierto,,
TKT-6D9A080E79,DEU-7CA3651D,2025-10-13 21:51:00,,app_congelada,2,en_proceso,,
TKT-7B36348332,DEU-7D381A14,2025-07-22 11:06:00,,consulta_general,3,en_proceso,,
TKT-2547611C41,DEU-7D381A14,2025-11-11 15:41:00,,app_congelada,3,en_proceso,,
TKT-90781E76F6,DEU-7D3CDC6A,2026-02-02 19:35:00,,pago_rechazado,3,en_proceso,,
TKT-BC23512FEF,DEU-7D3CDC6A,2026-02-03 08:13:00,,facturacion_comisiones,2,escalado,,
TKT-BC06238B1F,DEU-7D3CDC6A,2026-02-05 19:17:00,,pago_rechazado,3,abierto,,
TKT-4E589E1A18,DEU-7D3CDC6A,2026-02-06 15:08:00,2026-02-15 10:44:00,liquidacion_demora,3,resuelto,211.6,1.0
TKT-B8B489CF11,DEU-7D3CDC6A,2026-02-16 11:53:00,2026-02-21 15:59:00,liquidacion_demora,4,resuelto,124.1,1.0
TKT-AD38B815DE,DEU-7D3CDC6A,2026-02-28 18:40:00,2026-03-07 04:40:00,app_congelada,3,resuelto,154.0,
TKT-6F9BB3EDFE,DEU-7D3FC934,2025-04-08 14:16:00,2025-04-10 04:10:00,pago_rechazado,3,resuelto,37.9,4.0
TKT-36D1274594,DEU-7D3FC934,2025-04-24 11:54:00,,problema_qr_fisico,2,abierto,,
TKT-BA62CB27CF,DEU-7D3FC934,2025-09-05 19:52:00,,consulta_general,3,escalado,,
TKT-562E73860A,DEU-7D42D961,2025-11-01 18:26:00,,liquidacion_demora,3,abierto,,
TKT-DAA91F12EA,DEU-7D42D961,2025-11-03 12:01:00,,pago_rechazado,3,abierto,,
TKT-D0C8079386,DEU-7D42D961,2025-11-04 13:47:00,,pago_rechazado,4,en_proceso,,
TKT-1C8281E769,DEU-7D42D961,2025-11-12 14:25:00,2025-11-14 22:13:00,pago_rechazado,5,resuelto,55.8,1.0
TKT-2E6363AA03,DEU-7D42D961,2025-11-16 12:40:00,,roles_vendedor,2,en_proceso,,
TKT-68E272F70C,DEU-7D42D961,2025-11-16 17:51:00,2025-11-19 02:51:00,pago_rechazado,2,resuelto,57.0,
TKT-581B2A16E6,DEU-7D42D961,2025-11-17 21:10:00,,cierre_caja,3,abierto,,
TKT-20500CD79E,DEU-7D42D961,2025-11-23 21:12:00,,pago_rechazado,2,en_proceso,,
TKT-BB97000CFA,DEU-7D42D961,2025-12-02 17:42:00,,pago_rechazado,3,en_proceso,,
TKT-DE9A10C5D8,DEU-7D42D961,2025-12-03 07:19:00,,pago_rechazado,3,escalado,,
TKT-F9B8A11634,DEU-7D42D961,2025-12-03 12:30:00,,cierre_caja,3,escalado,,
TKT-A3566FAFEF,DEU-7D42D961,2025-12-09 16:56:00,2025-12-11 10:44:00,pago_rechazado,3,resuelto,41.8,1.0
TKT-8BB3455942,DEU-7D42D961,2025-12-22 08:58:00,2025-12-29 09:22:00,facturacion_comisiones,2,resuelto,168.4,1.0
TKT-5474159363,DEU-7D42D961,2025-12-24 07:45:00,,pago_rechazado,2,abierto,,
TKT-403593783D,DEU-7D42D961,2025-12-24 17:23:00,,pago_rechazado,4,en_proceso,,
TKT-52A94E894A,DEU-7D42D961,2025-12-26 19:20:00,,liquidacion_demora,4,en_proceso,,
TKT-4D7F78FAB4,DEU-7D42D961,2025-12-27 18:06:00,,liquidacion_demora,4,abierto,,
TKT-AC943C2D04,DEU-7D42D961,2026-01-02 13:31:00,,cierre_caja,2,abierto,,
TKT-8A12632124,DEU-7D42D961,2026-01-05 10:20:00,,facturacion_comisiones,3,abierto,,
TKT-710DB6DCA6,DEU-7D42D961,2026-01-09 07:38:00,,liquidacion_demora,5,en_proceso,,
TKT-20C029A1EB,DEU-7D42D961,2026-01-09 15:29:00,2026-01-12 23:29:00,pago_rechazado,3,resuelto,80.0,2.0
TKT-EF6AA84159,DEU-7D42D961,2026-01-11 09:35:00,2026-01-17 10:11:00,pago_rechazado,3,resuelto,144.6,
TKT-5F2268B5D4,DEU-7D42D961,2026-01-11 19:17:00,,pago_rechazado,3,en_proceso,,
TKT-073A917957,DEU-7D42D961,2026-01-14 07:16:00,,pago_rechazado,4,en_proceso,,
TKT-38AB947953,DEU-7D42D961,2026-01-25 15:25:00,,app_congelada,2,en_proceso,,
TKT-10E8CC9CB6,DEU-7D42D961,2026-01-26 07:50:00,,cierre_caja,2,en_proceso,,
TKT-7E8C604655,DEU-7D42D961,2026-01-26 17:08:00,2026-01-29 19:02:00,liquidacion_demora,4,resuelto,73.9,2.0
TKT-E31361B524,DEU-7D42D961,2026-01-28 08:14:00,,pago_rechazado,3,abierto,,
TKT-7867EB24AA,DEU-7D42D961,2026-01-29 10:09:00,,facturacion_comisiones,3,en_proceso,,
TKT-15CD95D910,DEU-7D42D961,2026-02-03 10:18:00,2026-02-04 08:42:00,pago_rechazado,3,resuelto,22.4,
TKT-5FB315C747,DEU-7D42D961,2026-02-03 12:09:00,,liquidacion_demora,3,escalado,,
TKT-B5DAEBAD7B,DEU-7D42D961,2026-02-06 10:23:00,,pago_rechazado,4,escalado,,
TKT-A2B561796E,DEU-7D42D961,2026-02-10 16:09:00,2026-02-14 18:45:00,app_congelada,2,resuelto,98.6,
TKT-05C8EF140D,DEU-7D42D961,2026-02-15 19:55:00,2026-02-19 04:31:00,pago_rechazado,3,resuelto,80.6,2.0
TKT-9FE6F424AD,DEU-7D42D961,2026-02-16 16:28:00,2026-02-18 12:46:00,pago_rechazado,4,resuelto,44.3,2.0
TKT-1C25E2A7E6,DEU-7D42D961,2026-02-17 07:04:00,,pago_rechazado,3,abierto,,
TKT-EFD70E0A68,DEU-7D42D961,2026-02-17 15:31:00,,facturacion_comisiones,3,en_proceso,,
TKT-51A956821F,DEU-7D42D961,2026-02-19 11:03:00,,liquidacion_demora,5,abierto,,
TKT-F757A4D29F,DEU-7D42D961,2026-02-19 17:28:00,2026-02-21 14:04:00,liquidacion_demora,5,resuelto,44.6,1.0
TKT-6209EF7725,DEU-7D42D961,2026-02-24 15:37:00,,app_congelada,4,abierto,,
TKT-C58D58CA13,DEU-7D42D961,2026-02-24 15:56:00,,pago_rechazado,3,abierto,,
TKT-8BC5B4C102,DEU-7D42D961,2026-02-28 09:46:00,,pago_rechazado,4,abierto,,
TKT-52921048CD,DEU-7D42D961,2026-02-28 10:49:00,,liquidacion_demora,5,abierto,,
TKT-25B78F94FC,DEU-7D42D961,2026-02-28 12:53:00,,pago_rechazado,5,en_proceso,,
TKT-5FDD3A0DD0,DEU-7D4C712C,2026-02-10 11:09:00,2026-02-11 15:21:00,app_congelada,2,resuelto,28.2,4.0
TKT-A1C8CB2BD8,DEU-7D4C712C,2026-02-24 15:29:00,,pago_rechazado,3,abierto,,
TKT-703F4A9E70,DEU-7E0680F8,2026-02-16 13:57:00,,pago_rechazado,3,en_proceso,,
TKT-667CFFC18A,DEU-7E1E2BFB,2025-07-22 15:34:00,,problema_qr_fisico,2,abierto,,
TKT-BAE709ADC9,DEU-7E1E2BFB,2025-08-20 13:22:00,,configuracion_qr,3,en_proceso,,
TKT-90E873F9D7,DEU-7E1E2BFB,2026-02-06 21:21:00,,pago_rechazado,2,abierto,,
TKT-104D2EC71F,DEU-7E1E2BFB,2026-03-20 14:36:00,,configuracion_qr,2,abierto,,
TKT-2ED7CFBA92,DEU-7E3A4959,2025-04-12 07:43:00,,cierre_caja,3,abierto,,
TKT-475C88DE20,DEU-7E3A4959,2025-10-24 17:44:00,,app_congelada,4,abierto,,
TKT-45127891F8,DEU-7E3A4959,2026-02-25 10:20:00,,liquidacion_demora,3,abierto,,
TKT-9574373085,DEU-7E3A4959,2026-03-19 07:58:00,,liquidacion_demora,3,escalado,,
TKT-16AE6ED8F2,DEU-7E52265B,2025-11-04 21:53:00,,liquidacion_demora,3,abierto,,
TKT-8826612D0E,DEU-7E8C1B05,2025-06-13 21:50:00,,problema_qr_fisico,3,en_proceso,,
TKT-D6D71BC3C4,DEU-7EB719A1,2026-02-19 10:59:00,,app_congelada,2,en_proceso,,
TKT-7ADEC2D026,DEU-7EF8AE77,2025-07-04 19:40:00,,problema_qr_fisico,3,abierto,,
TKT-2FFA04171B,DEU-7EF8AE77,2025-10-20 11:47:00,,cierre_caja,1,abierto,,
TKT-8A981443AB,DEU-7EF8AE77,2026-03-19 18:58:00,,liquidacion_demora,2,abierto,,
TKT-A9B7F3B134,DEU-7F23D96D,2026-01-17 18:52:00,,configuracion_qr,2,en_proceso,,
TKT-4E78702656,DEU-7F2E746F,2025-08-01 09:06:00,,app_congelada,3,abierto,,
TKT-37FE4F271A,DEU-7F2E746F,2025-09-27 10:36:00,,liquidacion_demora,2,en_proceso,,
TKT-A49D9CBADE,DEU-7F2E746F,2025-12-04 17:30:00,2025-12-07 00:36:00,app_congelada,4,resuelto,55.1,1.0
TKT-8426B20260,DEU-7F2E746F,2025-12-11 08:01:00,2025-12-12 10:31:00,app_congelada,2,resuelto,26.5,3.0
TKT-994BEC23A6,DEU-7F2E746F,2025-12-23 11:46:00,,facturacion_comisiones,3,en_proceso,,
TKT-E794083D43,DEU-7F2E746F,2025-12-23 16:18:00,2025-12-24 19:36:00,liquidacion_demora,4,resuelto,27.3,2.0
TKT-559E8861F2,DEU-7F2E746F,2026-01-02 12:21:00,,cierre_caja,4,abierto,,
TKT-5F30EF523A,DEU-7F2E746F,2026-01-18 14:23:00,2026-01-22 22:11:00,cierre_caja,4,resuelto,103.8,
TKT-70BA113E86,DEU-7F2E746F,2026-01-20 07:59:00,2026-01-21 08:59:00,facturacion_comisiones,5,resuelto,25.0,1.0
TKT-77D11BE662,DEU-7F2E746F,2026-01-26 16:49:00,,facturacion_comisiones,4,abierto,,
TKT-184983FD6C,DEU-7F2E746F,2026-01-26 21:00:00,,liquidacion_demora,5,en_proceso,,
TKT-09103A118B,DEU-7F2E746F,2026-01-27 15:33:00,,app_congelada,4,en_proceso,,
TKT-7F9E20D104,DEU-7F2E746F,2026-01-30 15:00:00,2026-01-31 11:18:00,pago_rechazado,4,resuelto,20.3,1.0
TKT-E4B26E054B,DEU-7F2E746F,2026-02-01 09:07:00,,liquidacion_demora,5,abierto,,
TKT-8669729BEB,DEU-7F2E746F,2026-02-16 10:54:00,,liquidacion_demora,5,en_proceso,,
TKT-A78D21E439,DEU-7F2E746F,2026-02-16 15:50:00,,pago_rechazado,4,abierto,,
TKT-75AB708FD7,DEU-7F2E746F,2026-02-19 14:07:00,2026-02-23 08:19:00,pago_rechazado,5,resuelto,90.2,1.0
TKT-1159E9C881,DEU-7F2E746F,2026-02-25 07:41:00,2026-02-27 11:53:00,pago_rechazado,5,resuelto,52.2,1.0
TKT-D90BFCF05E,DEU-7F2E746F,2026-02-27 11:57:00,,app_congelada,5,abierto,,
TKT-E5A2EC3CEC,DEU-7F459D87,2025-07-14 17:17:00,,configuracion_qr,2,en_proceso,,
TKT-4BD014536A,DEU-7F75399D,2025-09-13 10:16:00,,pago_rechazado,1,en_proceso,,
TKT-142987219F,DEU-7F75399D,2025-12-02 20:05:00,,configuracion_qr,2,escalado,,
TKT-645FF005ED,DEU-7F76DFA5,2025-04-08 13:12:00,,liquidacion_demora,2,abierto,,
TKT-584E76EE96,DEU-7F76DFA5,2025-12-29 10:31:00,,liquidacion_demora,2,escalado,,
TKT-5433ACBB67,DEU-7F77D386,2025-09-13 13:52:00,,liquidacion_demora,2,abierto,,
TKT-1CA9129A90,DEU-7F77D386,2025-11-25 21:35:00,,liquidacion_demora,1,en_proceso,,
TKT-D366A512F5,DEU-7F7E003E,2025-08-18 07:07:00,,configuracion_qr,3,abierto,,
TKT-730EF7D65C,DEU-7F7E003E,2025-09-10 11:46:00,,consulta_general,3,en_proceso,,
TKT-E44EDCAD9F,DEU-7F7E003E,2025-11-17 19:46:00,,app_congelada,2,en_proceso,,
TKT-E557864068,DEU-7FA81F7F,2025-07-11 15:53:00,,facturacion_comisiones,3,abierto,,
TKT-EEB643595D,DEU-7FA81F7F,2025-11-05 16:45:00,,pago_rechazado,2,abierto,,
TKT-7F65CE7EF4,DEU-7FA81F7F,2025-11-14 12:07:00,2025-11-16 12:07:00,cierre_caja,4,resuelto,48.0,2.0
TKT-A7EE03447C,DEU-7FA81F7F,2025-11-29 18:18:00,2025-12-01 00:54:00,problema_qr_fisico,2,resuelto,30.6,2.0
TKT-F8D95DE047,DEU-7FA81F7F,2026-01-11 14:47:00,,roles_vendedor,3,en_proceso,,
TKT-5D0F3BF7D3,DEU-7FA81F7F,2026-01-18 17:57:00,,pago_rechazado,4,en_proceso,,
TKT-54D06965BF,DEU-7FA81F7F,2026-01-22 15:46:00,2026-01-24 23:58:00,facturacion_comisiones,3,resuelto,56.2,2.0
TKT-5EC6BEAC0C,DEU-7FA81F7F,2026-01-27 13:54:00,,pago_rechazado,3,abierto,,
TKT-7A8CD4C426,DEU-7FA81F7F,2026-02-10 07:41:00,,app_congelada,4,en_proceso,,
TKT-804C5C7450,DEU-7FA81F7F,2026-02-14 13:35:00,2026-02-16 09:17:00,pago_rechazado,4,resuelto,43.7,2.0
TKT-206213697C,DEU-7FA81F7F,2026-02-16 07:59:00,,pago_rechazado,4,en_proceso,,
TKT-D35CF347EB,DEU-7FA81F7F,2026-02-20 15:01:00,2026-02-23 08:37:00,app_congelada,5,resuelto,65.6,1.0
TKT-8687A19B95,DEU-7FA81F7F,2026-02-22 12:58:00,,liquidacion_demora,5,abierto,,
TKT-41889BFA77,DEU-7FA81F7F,2026-02-22 16:20:00,2026-02-25 11:44:00,pago_rechazado,3,resuelto,67.4,1.0
TKT-D5CA4CB961,DEU-7FA81F7F,2026-02-23 14:14:00,2026-03-03 11:32:00,app_congelada,4,resuelto,189.3,1.0
TKT-2C7569B0CC,DEU-7FA81F7F,2026-02-24 07:25:00,,problema_qr_fisico,4,escalado,,
TKT-4FD63322D1,DEU-7FA81F7F,2026-02-28 11:05:00,,liquidacion_demora,4,abierto,,
TKT-B2355574D3,DEU-7FCE95B5,2025-04-07 08:27:00,,liquidacion_demora,2,en_proceso,,
TKT-9AB040287C,DEU-7FCE95B5,2025-11-14 18:06:00,,problema_qr_fisico,2,en_proceso,,
TKT-3DF2A6FF8E,DEU-7FCE95B5,2026-01-06 19:54:00,,consulta_general,2,en_proceso,,
TKT-3D59349D99,DEU-7FCFBAF6,2025-10-04 16:54:00,,problema_qr_fisico,3,abierto,,
TKT-23D2ABA3F8,DEU-7FCFBAF6,2025-12-19 13:16:00,,app_congelada,2,abierto,,
TKT-946F3DEF1B,DEU-7FD5E3F3,2025-09-17 19:37:00,,liquidacion_demora,2,abierto,,
TKT-565ADBC582,DEU-7FD5E3F3,2026-02-11 07:41:00,,pago_rechazado,2,en_proceso,,
TKT-A0F5A45528,DEU-7FFAA32E,2025-07-07 17:53:00,,liquidacion_demora,4,abierto,,
TKT-FE99760A17,DEU-7FFAA32E,2025-11-09 12:50:00,2025-11-10 03:38:00,liquidacion_demora,5,resuelto,14.8,
TKT-9B9F616D05,DEU-7FFAA32E,2025-11-16 12:25:00,,consulta_general,2,en_proceso,,
TKT-6C3DBA5561,DEU-7FFAA32E,2025-11-16 20:58:00,2025-11-19 00:22:00,roles_vendedor,2,resuelto,51.4,3.0
TKT-82272D8108,DEU-7FFAA32E,2025-11-18 20:17:00,2025-11-19 10:41:00,facturacion_comisiones,4,resuelto,14.4,2.0
TKT-104AB0E577,DEU-7FFAA32E,2025-11-28 10:14:00,2025-11-29 03:38:00,problema_qr_fisico,4,resuelto,17.4,
TKT-10E48B64D1,DEU-7FFAA32E,2025-12-07 15:46:00,,pago_rechazado,5,en_proceso,,
TKT-C0F0C7AB73,DEU-7FFAA32E,2025-12-14 17:49:00,,pago_rechazado,4,en_proceso,,
TKT-4EF5BBEAD5,DEU-7FFAA32E,2025-12-18 14:01:00,2025-12-22 01:37:00,liquidacion_demora,5,resuelto,83.6,2.0
TKT-4E66BA9236,DEU-7FFAA32E,2025-12-22 16:31:00,,app_congelada,5,abierto,,
TKT-44478CFD2E,DEU-7FFAA32E,2025-12-26 17:48:00,,facturacion_comisiones,3,abierto,,
TKT-087C8238B7,DEU-7FFAA32E,2026-01-14 18:46:00,2026-01-17 14:46:00,facturacion_comisiones,5,resuelto,68.0,1.0
TKT-1F39D172C1,DEU-7FFAA32E,2026-01-16 14:26:00,,app_congelada,4,abierto,,
TKT-08F1F90355,DEU-7FFAA32E,2026-01-28 07:24:00,,pago_rechazado,4,en_proceso,,
TKT-FAEAA1756C,DEU-7FFAA32E,2026-01-30 14:37:00,,pago_rechazado,3,en_proceso,,
TKT-AC58BAF203,DEU-7FFAA32E,2026-02-05 21:11:00,,configuracion_qr,3,escalado,,
TKT-1E481DA864,DEU-7FFAA32E,2026-02-06 21:10:00,2026-02-09 10:16:00,pago_rechazado,4,resuelto,61.1,1.0
TKT-2CC10B6D75,DEU-7FFAA32E,2026-02-12 10:15:00,,pago_rechazado,4,abierto,,
TKT-7F1005722D,DEU-7FFAA32E,2026-02-22 20:43:00,,pago_rechazado,4,abierto,,
TKT-F8EBB930DE,DEU-7FFAA32E,2026-02-23 17:22:00,2026-03-02 22:34:00,app_congelada,3,resuelto,173.2,1.0
TKT-BEB57DE262,DEU-7FFAA32E,2026-02-24 13:49:00,,pago_rechazado,4,abierto,,
TKT-8CABEBB36D,DEU-7FFAA32E,2026-02-28 07:06:00,,pago_rechazado,2,escalado,,
TKT-3BA38EECA7,DEU-7FFAA32E,2026-02-28 11:41:00,2026-03-02 01:05:00,liquidacion_demora,5,resuelto,37.4,
TKT-5FA303E4D7,DEU-80077FAC,2025-11-14 13:15:00,2025-11-15 12:27:00,problema_qr_fisico,1,resuelto,23.2,
TKT-F543942952,DEU-80077FAC,2025-11-30 07:26:00,,consulta_general,1,abierto,,
TKT-ABF3047C4E,DEU-80077FAC,2026-02-04 12:45:00,,configuracion_qr,2,abierto,,
TKT-A0A0A4691E,DEU-8017D931,2025-04-30 18:44:00,,liquidacion_demora,3,abierto,,
TKT-2E16416014,DEU-8017D931,2025-09-26 15:53:00,,consulta_general,3,abierto,,
TKT-4EF832776E,DEU-801DF294,2025-06-29 14:14:00,,consulta_general,2,abierto,,
TKT-875E2D9F60,DEU-801DF294,2026-02-19 17:30:00,,app_congelada,2,en_proceso,,
TKT-57BACA0368,DEU-801F26CB,2025-07-03 14:37:00,,pago_rechazado,2,en_proceso,,
TKT-76D2FCD73B,DEU-802EF2F6,2025-05-13 10:28:00,,app_congelada,4,abierto,,
TKT-7089701355,DEU-802EF2F6,2025-11-04 17:01:00,,liquidacion_demora,3,abierto,,
TKT-C16542B873,DEU-802EF2F6,2026-01-23 14:54:00,,problema_qr_fisico,2,abierto,,
TKT-9839466AC4,DEU-8045E311,2025-07-10 15:15:00,,cierre_caja,3,escalado,,
TKT-D2F2DC01F1,DEU-8045E311,2025-12-24 14:14:00,,liquidacion_demora,3,abierto,,
TKT-6684CFEDB1,DEU-805B936D,2025-09-20 13:02:00,,roles_vendedor,2,abierto,,
TKT-25C2CD7FD6,DEU-805B936D,2025-12-04 19:42:00,2025-12-07 17:24:00,liquidacion_demora,3,resuelto,69.7,3.0
TKT-DE39932D86,DEU-805B936D,2025-12-09 11:43:00,,cierre_caja,2,abierto,,
TKT-70977D101C,DEU-808CCC1C,2025-07-03 08:31:00,,app_congelada,2,abierto,,
TKT-BBC95E0FCA,DEU-808CCC1C,2025-11-02 20:52:00,2025-11-04 18:28:00,problema_qr_fisico,1,resuelto,45.6,4.0
TKT-8DC3613E6F,DEU-808CCC1C,2025-11-15 07:45:00,,liquidacion_demora,2,escalado,,
TKT-FECD20F9D2,DEU-80A9C3B3,2025-04-24 21:11:00,,pago_rechazado,3,abierto,,
TKT-AF13D51DFF,DEU-80A9C3B3,2025-12-05 15:48:00,,cierre_caja,3,abierto,,
TKT-A9D642F48D,DEU-80E5B5F9,2025-04-06 19:06:00,,configuracion_qr,3,en_proceso,,
TKT-40377D6F07,DEU-80E5B5F9,2025-05-22 15:29:00,,pago_rechazado,3,escalado,,
TKT-2437792799,DEU-80E5B5F9,2025-06-09 16:15:00,,app_congelada,3,abierto,,
TKT-FDD961FF48,DEU-80E5B5F9,2025-10-01 09:41:00,2025-10-02 07:05:00,pago_rechazado,4,resuelto,21.4,
TKT-84A4ABDE52,DEU-80E5B5F9,2025-10-12 15:59:00,2025-10-13 16:05:00,pago_rechazado,3,resuelto,24.1,2.0
TKT-4EFC0D8F6A,DEU-80E5B5F9,2025-10-14 09:57:00,2025-10-15 23:15:00,pago_rechazado,3,resuelto,37.3,
TKT-8E4C2570EB,DEU-80E5B5F9,2025-10-16 13:40:00,,pago_rechazado,3,en_proceso,,
TKT-0AB26165A7,DEU-80E5B5F9,2025-11-02 21:44:00,,pago_rechazado,4,abierto,,
TKT-54AA54CF13,DEU-80E5B5F9,2025-11-12 21:59:00,,app_congelada,5,escalado,,
